Time,Year,Month,Day,Hour,Weekday,Week,Load,Load_mod,Solar,Wind-Off,Wind-On,WindTot,Avail_Off,Avail_On,Avail_Win,Avail_Sol,Order,Max_Load,Dem_Inc
09.01.2018 00:00 - 09.01.2018 01:00,2018,1,9,1,3,2,28826,0.708,19,0,3798,3798,0,0.236,0.236,0.003,193,,
09.01.2018 01:00 - 09.01.2018 02:00,2018,1,9,2,3,2,26713,0.656,18,0,4197,4197,0,0.261,0.261,0.003,194,,
09.01.2018 02:00 - 09.01.2018 03:00,2018,1,9,3,3,2,25396,0.624,18,0,4672,4672,0,0.291,0.291,0.003,195,,
09.01.2018 03:00 - 09.01.2018 04:00,2018,1,9,4,3,2,24994,0.614,16,0,5022,5022,0,0.313,0.313,0.003,196,,
09.01.2018 04:00 - 09.01.2018 05:00,2018,1,9,5,3,2,24818,0.61,16,0,5481,5481,0,0.341,0.341,0.003,197,,
09.01.2018 05:00 - 09.01.2018 06:00,2018,1,9,6,3,2,25531,0.627,16,0,5952,5952,0,0.371,0.371,0.003,198,,
09.01.2018 06:00 - 09.01.2018 07:00,2018,1,9,7,3,2,28322,0.696,18,0,6481,6481,0,0.403,0.403,0.003,199,,
09.01.2018 07:00 - 09.01.2018 08:00,2018,1,9,8,3,2,33300,0.818,17,0,6814,6814,0,0.424,0.424,0.003,200,,
09.01.2018 08:00 - 09.01.2018 09:00,2018,1,9,9,3,2,36659,0.901,43,0,7325,7325,0,0.456,0.456,0.007,201,,
09.01.2018 09:00 - 09.01.2018 10:00,2018,1,9,10,3,2,37888,0.931,401,0,7571,7571,0,0.471,0.471,0.069,202,,
09.01.2018 10:00 - 09.01.2018 11:00,2018,1,9,11,3,2,38686,0.951,907,0,7643,7643,0,0.476,0.476,0.157,203,,
09.01.2018 11:00 - 09.01.2018 12:00,2018,1,9,12,3,2,38688,0.951,1160,0,7848,7848,0,0.489,0.489,0.2,204,,
09.01.2018 12:00 - 09.01.2018 13:00,2018,1,9,13,3,2,38082,0.936,1148,0,8405,8405,0,0.523,0.523,0.198,205,,
09.01.2018 13:00 - 09.01.2018 14:00,2018,1,9,14,3,2,38398,0.944,976,0,8569,8569,0,0.533,0.533,0.169,206,,
09.01.2018 14:00 - 09.01.2018 15:00,2018,1,9,15,3,2,37405,0.919,825,0,8727,8727,0,0.543,0.543,0.142,207,,
09.01.2018 15:00 - 09.01.2018 16:00,2018,1,9,16,3,2,37085,0.911,557,0,8784,8784,0,0.547,0.547,0.096,208,,
09.01.2018 16:00 - 09.01.2018 17:00,2018,1,9,17,3,2,36894,0.907,251,0,8464,8464,0,0.527,0.527,0.043,209,,
09.01.2018 17:00 - 09.01.2018 18:00,2018,1,9,18,3,2,36903,0.907,43,0,8607,8607,0,0.536,0.536,0.007,210,,
09.01.2018 18:00 - 09.01.2018 19:00,2018,1,9,19,3,2,38582,0.948,17,0,8759,8759,0,0.545,0.545,0.003,211,,
09.01.2018 19:00 - 09.01.2018 20:00,2018,1,9,20,3,2,39374,0.968,17,0,8547,8547,0,0.532,0.532,0.003,212,,
09.01.2018 20:00 - 09.01.2018 21:00,2018,1,9,21,3,2,39478,0.97,17,0,8002,8002,0,0.498,0.498,0.003,213,,
09.01.2018 21:00 - 09.01.2018 22:00,2018,1,9,22,3,2,38343,0.942,16,0,7516,7516,0,0.468,0.468,0.003,214,,
09.01.2018 22:00 - 09.01.2018 23:00,2018,1,9,23,3,2,35348,0.869,16,0,7282,7282,0,0.453,0.453,0.003,215,,
09.01.2018 23:00 - 10.01.2018 00:00,2018,1,9,24,3,2,31823,0.782,17,0,7088,7088,0,0.441,0.441,0.003,216,,
10.01.2018 00:00 - 10.01.2018 01:00,2018,1,10,1,4,2,29001,0.713,16,0,6757,6757,0,0.421,0.421,0.003,217,,
10.01.2018 01:00 - 10.01.2018 02:00,2018,1,10,2,4,2,26734,0.657,17,0,6044,6044,0,0.376,0.376,0.003,218,,
10.01.2018 02:00 - 10.01.2018 03:00,2018,1,10,3,4,2,25441,0.625,16,0,5329,5329,0,0.332,0.332,0.003,219,,
10.01.2018 03:00 - 10.01.2018 04:00,2018,1,10,4,4,2,25031,0.615,15,0,5102,5102,0,0.318,0.318,0.003,220,,
10.01.2018 04:00 - 10.01.2018 05:00,2018,1,10,5,4,2,24906,0.612,16,0,5679,5679,0,0.354,0.354,0.003,221,,
10.01.2018 05:00 - 10.01.2018 06:00,2018,1,10,6,4,2,25566,0.628,16,0,5948,5948,0,0.37,0.37,0.003,222,,
10.01.2018 06:00 - 10.01.2018 07:00,2018,1,10,7,4,2,28072,0.69,16,0,6664,6664,0,0.415,0.415,0.003,223,,
10.01.2018 07:00 - 10.01.2018 08:00,2018,1,10,8,4,2,32993,0.811,16,0,7069,7069,0,0.44,0.44,0.003,224,,
10.01.2018 08:00 - 10.01.2018 09:00,2018,1,10,9,4,2,36223,0.89,21,0,7699,7699,0,0.479,0.479,0.004,225,,
10.01.2018 09:00 - 10.01.2018 10:00,2018,1,10,10,4,2,37292,0.916,274,0,8019,8019,0,0.499,0.499,0.047,226,,
10.01.2018 10:00 - 10.01.2018 11:00,2018,1,10,11,4,2,37901,0.931,888,0,8509,8509,0,0.53,0.53,0.153,227,,
10.01.2018 11:00 - 10.01.2018 12:00,2018,1,10,12,4,2,37660,0.925,1441,0,9662,9662,0,0.602,0.602,0.249,228,,
10.01.2018 12:00 - 10.01.2018 13:00,2018,1,10,13,4,2,37320,0.917,1687,0,11031,11031,0,0.687,0.687,0.291,229,,
10.01.2018 13:00 - 10.01.2018 14:00,2018,1,10,14,4,2,37213,0.914,1690,0,12371,12371,0,0.77,0.77,0.292,230,,
10.01.2018 14:00 - 10.01.2018 15:00,2018,1,10,15,4,2,36069,0.886,1557,0,13854,13854,0,0.862,0.862,0.269,231,,
10.01.2018 15:00 - 10.01.2018 16:00,2018,1,10,16,4,2,35451,0.871,1259,0,14334,14334,0,0.892,0.892,0.217,232,,
10.01.2018 16:00 - 10.01.2018 17:00,2018,1,10,17,4,2,35102,0.863,918,0,14325,14325,0,0.892,0.892,0.158,233,,
10.01.2018 17:00 - 10.01.2018 18:00,2018,1,10,18,4,2,35390,0.87,394,0,13643,13643,0,0.849,0.849,0.068,234,,
10.01.2018 18:00 - 10.01.2018 19:00,2018,1,10,19,4,2,37007,0.909,46,0,13303,13303,0,0.828,0.828,0.008,235,,
10.01.2018 19:00 - 10.01.2018 20:00,2018,1,10,20,4,2,38068,0.935,19,0,13210,13210,0,0.822,0.822,0.003,236,,
10.01.2018 20:00 - 10.01.2018 21:00,2018,1,10,21,4,2,38346,0.942,18,0,13632,13632,0,0.849,0.849,0.003,237,,
10.01.2018 21:00 - 10.01.2018 22:00,2018,1,10,22,4,2,37441,0.92,18,0,14050,14050,0,0.875,0.875,0.003,238,,
10.01.2018 22:00 - 10.01.2018 23:00,2018,1,10,23,4,2,34576,0.85,18,0,14417,14417,0,0.898,0.898,0.003,239,,
10.01.2018 23:00 - 11.01.2018 00:00,2018,1,10,24,4,2,31258,0.768,16,0,14228,14228,0,0.886,0.886,0.003,240,,
11.01.2018 00:00 - 11.01.2018 01:00,2018,1,11,1,5,2,28830,0.708,17,0,13844,13844,0,0.862,0.862,0.003,241,,
11.01.2018 01:00 - 11.01.2018 02:00,2018,1,11,2,5,2,26646,0.655,18,0,13660,13660,0,0.85,0.85,0.003,242,,
11.01.2018 02:00 - 11.01.2018 03:00,2018,1,11,3,5,2,25233,0.62,18,0,13280,13280,0,0.827,0.827,0.003,243,,
11.01.2018 03:00 - 11.01.2018 04:00,2018,1,11,4,5,2,24749,0.608,17,0,12653,12653,0,0.788,0.788,0.003,244,,
11.01.2018 04:00 - 11.01.2018 05:00,2018,1,11,5,5,2,24751,0.608,17,0,12293,12293,0,0.765,0.765,0.003,245,,
11.01.2018 05:00 - 11.01.2018 06:00,2018,1,11,6,5,2,25463,0.626,18,0,12477,12477,0,0.777,0.777,0.003,246,,
11.01.2018 06:00 - 11.01.2018 07:00,2018,1,11,7,5,2,28169,0.692,17,0,11762,11762,0,0.732,0.732,0.003,247,,
11.01.2018 07:00 - 11.01.2018 08:00,2018,1,11,8,5,2,32866,0.808,15,0,10929,10929,0,0.68,0.68,0.003,248,,
11.01.2018 08:00 - 11.01.2018 09:00,2018,1,11,9,5,2,36037,0.886,34,0,11130,11130,0,0.693,0.693,0.006,249,,
11.01.2018 09:00 - 11.01.2018 10:00,2018,1,11,10,5,2,36999,0.909,558,0,11130,11130,0,0.693,0.693,0.096,250,,
11.01.2018 10:00 - 11.01.2018 11:00,2018,1,11,11,5,2,37470,0.921,1493,0,10736,10736,0,0.668,0.668,0.258,251,,
11.01.2018 11:00 - 11.01.2018 12:00,2018,1,11,12,5,2,37359,0.918,2137,0,11101,11101,0,0.691,0.691,0.369,252,,
11.01.2018 12:00 - 11.01.2018 13:00,2018,1,11,13,5,2,36964,0.908,2498,0,12061,12061,0,0.751,0.751,0.431,253,,
11.01.2018 13:00 - 11.01.2018 14:00,2018,1,11,14,5,2,36807,0.905,2474,0,12840,12840,0,0.799,0.799,0.427,254,,
11.01.2018 14:00 - 11.01.2018 15:00,2018,1,11,15,5,2,35636,0.876,2244,0,13186,13186,0,0.821,0.821,0.387,255,,
11.01.2018 15:00 - 11.01.2018 16:00,2018,1,11,16,5,2,35082,0.862,2065,0,13167,13167,0,0.82,0.82,0.357,256,,
11.01.2018 16:00 - 11.01.2018 17:00,2018,1,11,17,5,2,34864,0.857,1673,0,12506,12506,0,0.779,0.779,0.289,257,,
11.01.2018 17:00 - 11.01.2018 18:00,2018,1,11,18,5,2,35250,0.866,863,0,11246,11246,0,0.7,0.7,0.149,258,,
11.01.2018 18:00 - 11.01.2018 19:00,2018,1,11,19,5,2,37024,0.91,161,0,10797,10797,0,0.672,0.672,0.028,259,,
11.01.2018 19:00 - 11.01.2018 20:00,2018,1,11,20,5,2,38201,0.939,37,0,10694,10694,0,0.666,0.666,0.006,260,,
11.01.2018 20:00 - 11.01.2018 21:00,2018,1,11,21,5,2,38496,0.946,36,0,10567,10567,0,0.658,0.658,0.006,261,,
11.01.2018 21:00 - 11.01.2018 22:00,2018,1,11,22,5,2,37722,0.927,30,0,10048,10048,0,0.626,0.626,0.005,262,,
11.01.2018 22:00 - 11.01.2018 23:00,2018,1,11,23,5,2,35030,0.861,18,0,9210,9210,0,0.573,0.573,0.003,263,,
11.01.2018 23:00 - 12.01.2018 00:00,2018,1,11,24,5,2,31666,0.778,18,0,8821,8821,0,0.549,0.549,0.003,264,,
12.01.2018 00:00 - 12.01.2018 01:00,2018,1,12,1,6,2,29215,0.718,17,0,8566,8566,0,0.533,0.533,0.003,265,,
12.01.2018 01:00 - 12.01.2018 02:00,2018,1,12,2,6,2,27059,0.665,18,0,8288,8288,0,0.516,0.516,0.003,266,,
12.01.2018 02:00 - 12.01.2018 03:00,2018,1,12,3,6,2,25800,0.634,16,0,8050,8050,0,0.501,0.501,0.003,267,,
12.01.2018 03:00 - 12.01.2018 04:00,2018,1,12,4,6,2,25302,0.622,16,0,7828,7828,0,0.487,0.487,0.003,268,,
12.01.2018 04:00 - 12.01.2018 05:00,2018,1,12,5,6,2,25221,0.62,17,0,7493,7493,0,0.466,0.466,0.003,269,,
12.01.2018 05:00 - 12.01.2018 06:00,2018,1,12,6,6,2,25872,0.636,17,0,7010,7010,0,0.436,0.436,0.003,270,,
12.01.2018 06:00 - 12.01.2018 07:00,2018,1,12,7,6,2,28576,0.702,17,0,6519,6519,0,0.406,0.406,0.003,271,,
12.01.2018 07:00 - 12.01.2018 08:00,2018,1,12,8,6,2,33557,0.825,16,0,6155,6155,0,0.383,0.383,0.003,272,,
12.01.2018 08:00 - 12.01.2018 09:00,2018,1,12,9,6,2,36741,0.903,50,0,5812,5812,0,0.362,0.362,0.009,273,,
12.01.2018 09:00 - 12.01.2018 10:00,2018,1,12,10,6,2,37809,0.929,700,0,5379,5379,0,0.335,0.335,0.121,274,,
12.01.2018 10:00 - 12.01.2018 11:00,2018,1,12,11,6,2,38406,0.944,1825,0,4595,4595,0,0.286,0.286,0.315,275,,
12.01.2018 11:00 - 12.01.2018 12:00,2018,1,12,12,6,2,38075,0.936,2516,0,4357,4357,0,0.271,0.271,0.434,276,,
12.01.2018 12:00 - 12.01.2018 13:00,2018,1,12,13,6,2,37279,0.916,2996,0,5057,5057,0,0.315,0.315,0.517,277,,
12.01.2018 13:00 - 12.01.2018 14:00,2018,1,12,14,6,2,36842,0.905,3131,0,5640,5640,0,0.351,0.351,0.541,278,,
12.01.2018 14:00 - 12.01.2018 15:00,2018,1,12,15,6,2,35588,0.875,3003,0,5483,5483,0,0.341,0.341,0.518,279,,
12.01.2018 15:00 - 12.01.2018 16:00,2018,1,12,16,6,2,34803,0.855,2458,0,5303,5303,0,0.33,0.33,0.424,280,,
12.01.2018 16:00 - 12.01.2018 17:00,2018,1,12,17,6,2,34445,0.846,1525,0,5060,5060,0,0.315,0.315,0.263,281,,
12.01.2018 17:00 - 12.01.2018 18:00,2018,1,12,18,6,2,34702,0.853,428,0,4836,4836,0,0.301,0.301,0.074,282,,
12.01.2018 18:00 - 12.01.2018 19:00,2018,1,12,19,6,2,36671,0.901,42,0,4999,4999,0,0.311,0.311,0.007,283,,
12.01.2018 19:00 - 12.01.2018 20:00,2018,1,12,20,6,2,37541,0.923,25,0,5193,5193,0,0.323,0.323,0.004,284,,
12.01.2018 20:00 - 12.01.2018 21:00,2018,1,12,21,6,2,37474,0.921,25,0,4864,4864,0,0.303,0.303,0.004,285,,
12.01.2018 21:00 - 12.01.2018 22:00,2018,1,12,22,6,2,36841,0.905,24,0,4408,4408,0,0.274,0.274,0.004,286,,
12.01.2018 22:00 - 12.01.2018 23:00,2018,1,12,23,6,2,34624,0.851,23,0,4082,4082,0,0.254,0.254,0.004,287,,
12.01.2018 23:00 - 13.01.2018 00:00,2018,1,12,24,6,2,31942,0.785,21,0,4164,4164,0,0.259,0.259,0.004,288,,
13.01.2018 00:00 - 13.01.2018 01:00,2018,1,13,1,7,2,29696,0.73,20,0,4528,4528,0,0.282,0.282,0.003,289,,
13.01.2018 01:00 - 13.01.2018 02:00,2018,1,13,2,7,2,27207,0.669,21,0,4589,4589,0,0.286,0.286,0.004,290,,
13.01.2018 02:00 - 13.01.2018 03:00,2018,1,13,3,7,2,25639,0.63,20,0,4537,4537,0,0.282,0.282,0.003,291,,
13.01.2018 03:00 - 13.01.2018 04:00,2018,1,13,4,7,2,24942,0.613,20,0,4621,4621,0,0.288,0.288,0.003,292,,
13.01.2018 04:00 - 13.01.2018 05:00,2018,1,13,5,7,2,24452,0.601,20,0,4296,4296,0,0.267,0.267,0.003,293,,
13.01.2018 05:00 - 13.01.2018 06:00,2018,1,13,6,7,2,24303,0.597,20,0,3664,3664,0,0.228,0.228,0.003,294,,
13.01.2018 06:00 - 13.01.2018 07:00,2018,1,13,7,7,2,24930,0.613,20,0,3519,3519,0,0.219,0.219,0.003,295,,
13.01.2018 07:00 - 13.01.2018 08:00,2018,1,13,8,7,2,26539,0.652,20,0,3357,3357,0,0.209,0.209,0.003,296,,
13.01.2018 08:00 - 13.01.2018 09:00,2018,1,13,9,7,2,28350,0.697,31,0,3539,3539,0,0.22,0.22,0.005,297,,
13.01.2018 09:00 - 13.01.2018 10:00,2018,1,13,10,7,2,31034,0.763,212,0,3871,3871,0,0.241,0.241,0.037,298,,
13.01.2018 10:00 - 13.01.2018 11:00,2018,1,13,11,7,2,33328,0.819,593,0,3929,3929,0,0.245,0.245,0.102,299,,
13.01.2018 11:00 - 13.01.2018 12:00,2018,1,13,12,7,2,33998,0.835,865,0,4053,4053,0,0.252,0.252,0.149,300,,
13.01.2018 12:00 - 13.01.2018 13:00,2018,1,13,13,7,2,33837,0.832,925,0,4153,4153,0,0.259,0.259,0.16,301,,
13.01.2018 13:00 - 13.01.2018 14:00,2018,1,13,14,7,2,34051,0.837,853,0,4662,4662,0,0.29,0.29,0.147,302,,
13.01.2018 14:00 - 13.01.2018 15:00,2018,1,13,15,7,2,33580,0.825,729,0,5049,5049,0,0.314,0.314,0.126,303,,
13.01.2018 15:00 - 13.01.2018 16:00,2018,1,13,16,7,2,32283,0.793,721,0,5375,5375,0,0.335,0.335,0.124,304,,
13.01.2018 16:00 - 13.01.2018 17:00,2018,1,13,17,7,2,31363,0.771,548,0,6046,6046,0,0.376,0.376,0.095,305,,
13.01.2018 17:00 - 13.01.2018 18:00,2018,1,13,18,7,2,31130,0.765,240,0,5937,5937,0,0.37,0.37,0.041,306,,
13.01.2018 18:00 - 13.01.2018 19:00,2018,1,13,19,7,2,32760,0.805,40,0,5314,5314,0,0.331,0.331,0.007,307,,
13.01.2018 19:00 - 13.01.2018 20:00,2018,1,13,20,7,2,33712,0.828,21,0,5157,5157,0,0.321,0.321,0.004,308,,
13.01.2018 20:00 - 13.01.2018 21:00,2018,1,13,21,7,2,34044,0.837,19,0,5593,5593,0,0.348,0.348,0.003,309,,
13.01.2018 21:00 - 13.01.2018 22:00,2018,1,13,22,7,2,33730,0.829,18,0,5748,5748,0,0.358,0.358,0.003,310,,
13.01.2018 22:00 - 13.01.2018 23:00,2018,1,13,23,7,2,32351,0.795,18,0,5638,5638,0,0.351,0.351,0.003,311,,
13.01.2018 23:00 - 14.01.2018 00:00,2018,1,13,24,7,2,30229,0.743,18,0,5789,5789,0,0.36,0.36,0.003,312,,
14.01.2018 00:00 - 14.01.2018 01:00,2018,1,14,1,1,3,27927,0.686,16,0,5918,5918,0,0.368,0.368,0.003,313,,
14.01.2018 01:00 - 14.01.2018 02:00,2018,1,14,2,1,3,25579,0.629,16,0,5824,5824,0,0.363,0.363,0.003,314,,
14.01.2018 02:00 - 14.01.2018 03:00,2018,1,14,3,1,3,23887,0.587,16,0,5684,5684,0,0.354,0.354,0.003,315,,
14.01.2018 03:00 - 14.01.2018 04:00,2018,1,14,4,1,3,22968,0.564,16,0,5482,5482,0,0.341,0.341,0.003,316,,
14.01.2018 04:00 - 14.01.2018 05:00,2018,1,14,5,1,3,22367,0.55,17,0,5530,5530,0,0.344,0.344,0.003,317,,
14.01.2018 05:00 - 14.01.2018 06:00,2018,1,14,6,1,3,22345,0.549,18,0,5192,5192,0,0.323,0.323,0.003,318,,
14.01.2018 06:00 - 14.01.2018 07:00,2018,1,14,7,1,3,22849,0.561,17,0,4794,4794,0,0.298,0.298,0.003,319,,
14.01.2018 07:00 - 14.01.2018 08:00,2018,1,14,8,1,3,23666,0.582,17,0,4306,4306,0,0.268,0.268,0.003,320,,
14.01.2018 08:00 - 14.01.2018 09:00,2018,1,14,9,1,3,24472,0.601,41,0,4000,4000,0,0.249,0.249,0.007,321,,
14.01.2018 09:00 - 14.01.2018 10:00,2018,1,14,10,1,3,26437,0.65,256,0,3489,3489,0,0.217,0.217,0.044,322,,
14.01.2018 10:00 - 14.01.2018 11:00,2018,1,14,11,1,3,29091,0.715,661,0,3127,3127,0,0.195,0.195,0.114,323,,
14.01.2018 11:00 - 14.01.2018 12:00,2018,1,14,12,1,3,30443,0.748,972,0,2957,2957,0,0.184,0.184,0.168,324,,
14.01.2018 12:00 - 14.01.2018 13:00,2018,1,14,13,1,3,30689,0.754,1250,0,3044,3044,0,0.19,0.19,0.216,325,,
14.01.2018 13:00 - 14.01.2018 14:00,2018,1,14,14,1,3,31383,0.771,1346,0,2827,2827,0,0.176,0.176,0.232,326,,
14.01.2018 14:00 - 14.01.2018 15:00,2018,1,14,15,1,3,31230,0.767,1377,0,2502,2502,0,0.156,0.156,0.238,327,,
14.01.2018 15:00 - 14.01.2018 16:00,2018,1,14,16,1,3,29789,0.732,1173,0,2231,2231,0,0.139,0.139,0.203,328,,
14.01.2018 16:00 - 14.01.2018 17:00,2018,1,14,17,1,3,28694,0.705,849,0,1982,1982,0,0.123,0.123,0.147,329,,
14.01.2018 17:00 - 14.01.2018 18:00,2018,1,14,18,1,3,28529,0.701,388,0,1828,1828,0,0.114,0.114,0.067,330,,
14.01.2018 18:00 - 14.01.2018 19:00,2018,1,14,19,1,3,30829,0.758,82,0,1953,1953,0,0.122,0.122,0.014,331,,
14.01.2018 19:00 - 14.01.2018 20:00,2018,1,14,20,1,3,32694,0.803,29,0,2285,2285,0,0.142,0.142,0.005,332,,
14.01.2018 20:00 - 14.01.2018 21:00,2018,1,14,21,1,3,33733,0.829,18,0,2572,2572,0,0.16,0.16,0.003,333,,
14.01.2018 21:00 - 14.01.2018 22:00,2018,1,14,22,1,3,33944,0.834,19,0,2681,2681,0,0.167,0.167,0.003,334,,
14.01.2018 22:00 - 14.01.2018 23:00,2018,1,14,23,1,3,32725,0.804,18,0,2826,2826,0,0.176,0.176,0.003,335,,
14.01.2018 23:00 - 15.01.2018 00:00,2018,1,14,24,1,3,29987,0.737,17,0,3008,3008,0,0.187,0.187,0.003,336,,
15.01.2018 00:00 - 15.01.2018 01:00,2018,1,15,1,2,3,27071,0.665,17,0,3007,3007,0,0.187,0.187,0.003,337,,
15.01.2018 01:00 - 15.01.2018 02:00,2018,1,15,2,2,3,24897,0.612,16,0,3130,3130,0,0.195,0.195,0.003,338,,
15.01.2018 02:00 - 15.01.2018 03:00,2018,1,15,3,2,3,23763,0.584,15,0,3152,3152,0,0.196,0.196,0.003,339,,
15.01.2018 03:00 - 15.01.2018 04:00,2018,1,15,4,2,3,23367,0.574,15,0,3287,3287,0,0.205,0.205,0.003,340,,
15.01.2018 04:00 - 15.01.2018 05:00,2018,1,15,5,2,3,23467,0.577,17,0,3697,3697,0,0.23,0.23,0.003,341,,
15.01.2018 05:00 - 15.01.2018 06:00,2018,1,15,6,2,3,24232,0.595,16,0,3665,3665,0,0.228,0.228,0.003,342,,
15.01.2018 06:00 - 15.01.2018 07:00,2018,1,15,7,2,3,27441,0.674,20,0,3815,3815,0,0.238,0.238,0.003,343,,
15.01.2018 07:00 - 15.01.2018 08:00,2018,1,15,8,2,3,32817,0.806,26,0,3900,3900,0,0.243,0.243,0.004,344,,
15.01.2018 08:00 - 15.01.2018 09:00,2018,1,15,9,2,3,36481,0.896,53,0,4000,4000,0,0.249,0.249,0.009,345,,
15.01.2018 09:00 - 15.01.2018 10:00,2018,1,15,10,2,3,37847,0.93,604,0,4024,4024,0,0.251,0.251,0.104,346,,
15.01.2018 10:00 - 15.01.2018 11:00,2018,1,15,11,2,3,38595,0.948,1727,0,3788,3788,0,0.236,0.236,0.298,347,,
15.01.2018 11:00 - 15.01.2018 12:00,2018,1,15,12,2,3,38455,0.945,2662,0,4014,4014,0,0.25,0.25,0.46,348,,
15.01.2018 12:00 - 15.01.2018 13:00,2018,1,15,13,2,3,37900,0.931,3399,0,4208,4208,0,0.262,0.262,0.587,349,,
15.01.2018 13:00 - 15.01.2018 14:00,2018,1,15,14,2,3,37541,0.923,3562,0,4670,4670,0,0.291,0.291,0.615,350,,
15.01.2018 14:00 - 15.01.2018 15:00,2018,1,15,15,2,3,36353,0.893,3498,0,5248,5248,0,0.327,0.327,0.604,351,,
15.01.2018 15:00 - 15.01.2018 16:00,2018,1,15,16,2,3,35719,0.878,3326,0,5642,5642,0,0.351,0.351,0.574,352,,
15.01.2018 16:00 - 15.01.2018 17:00,2018,1,15,17,2,3,35397,0.87,2780,0,5991,5991,0,0.373,0.373,0.48,353,,
15.01.2018 17:00 - 15.01.2018 18:00,2018,1,15,18,2,3,35698,0.877,1558,0,6612,6612,0,0.412,0.412,0.269,354,,
15.01.2018 18:00 - 15.01.2018 19:00,2018,1,15,19,2,3,37389,0.919,394,0,7541,7541,0,0.469,0.469,0.068,355,,
15.01.2018 19:00 - 15.01.2018 20:00,2018,1,15,20,2,3,38677,0.95,106,0,8632,8632,0,0.537,0.537,0.018,356,,
15.01.2018 20:00 - 15.01.2018 21:00,2018,1,15,21,2,3,39011,0.959,72,0,9144,9144,0,0.569,0.569,0.012,357,,
15.01.2018 21:00 - 15.01.2018 22:00,2018,1,15,22,2,3,38107,0.936,38,0,9534,9534,0,0.594,0.594,0.007,358,,
15.01.2018 22:00 - 15.01.2018 23:00,2018,1,15,23,2,3,35180,0.865,36,0,9921,9921,0,0.618,0.618,0.006,359,,
15.01.2018 23:00 - 16.01.2018 00:00,2018,1,15,24,2,3,31684,0.779,37,0,9973,9973,0,0.621,0.621,0.006,360,,
16.01.2018 00:00 - 16.01.2018 01:00,2018,1,16,1,3,3,29080,0.715,37,0,10071,10071,0,0.627,0.627,0.006,361,,
16.01.2018 01:00 - 16.01.2018 02:00,2018,1,16,2,3,3,26989,0.663,27,0,10192,10192,0,0.635,0.635,0.005,362,,
16.01.2018 02:00 - 16.01.2018 03:00,2018,1,16,3,3,3,25534,0.627,26,0,10150,10150,0,0.632,0.632,0.004,363,,
16.01.2018 03:00 - 16.01.2018 04:00,2018,1,16,4,3,3,25043,0.615,26,0,10224,10224,0,0.636,0.636,0.004,364,,
16.01.2018 04:00 - 16.01.2018 05:00,2018,1,16,5,3,3,24865,0.611,26,0,10165,10165,0,0.633,0.633,0.004,365,,
16.01.2018 05:00 - 16.01.2018 06:00,2018,1,16,6,3,3,25549,0.628,26,0,10092,10092,0,0.628,0.628,0.004,366,,
16.01.2018 06:00 - 16.01.2018 07:00,2018,1,16,7,3,3,28376,0.697,26,0,10160,10160,0,0.633,0.633,0.004,367,,
16.01.2018 07:00 - 16.01.2018 08:00,2018,1,16,8,3,3,33340,0.819,26,0,10023,10023,0,0.624,0.624,0.004,368,,
16.01.2018 08:00 - 16.01.2018 09:00,2018,1,16,9,3,3,36495,0.897,59,0,9985,9985,0,0.622,0.622,0.01,369,,
16.01.2018 09:00 - 16.01.2018 10:00,2018,1,16,10,3,3,37428,0.92,687,0,9660,9660,0,0.601,0.601,0.119,370,,
16.01.2018 10:00 - 16.01.2018 11:00,2018,1,16,11,3,3,37824,0.929,1789,0,9385,9385,0,0.584,0.584,0.309,371,,
16.01.2018 11:00 - 16.01.2018 12:00,2018,1,16,12,3,3,37398,0.919,2824,0,9311,9311,0,0.58,0.58,0.488,372,,
16.01.2018 12:00 - 16.01.2018 13:00,2018,1,16,13,3,3,36831,0.905,3323,0,9093,9093,0,0.566,0.566,0.574,373,,
16.01.2018 13:00 - 16.01.2018 14:00,2018,1,16,14,3,3,36585,0.899,3523,0,9285,9285,0,0.578,0.578,0.608,374,,
16.01.2018 14:00 - 16.01.2018 15:00,2018,1,16,15,3,3,35295,0.867,3496,0,9802,9802,0,0.61,0.61,0.604,375,,
16.01.2018 15:00 - 16.01.2018 16:00,2018,1,16,16,3,3,34766,0.854,3271,0,10058,10058,0,0.626,0.626,0.565,376,,
16.01.2018 16:00 - 16.01.2018 17:00,2018,1,16,17,3,3,34470,0.847,2686,0,10187,10187,0,0.634,0.634,0.464,377,,
16.01.2018 17:00 - 16.01.2018 18:00,2018,1,16,18,3,3,34557,0.849,1339,0,10389,10389,0,0.647,0.647,0.231,378,,
16.01.2018 18:00 - 16.01.2018 19:00,2018,1,16,19,3,3,36302,0.892,297,0,10946,10946,0,0.681,0.681,0.051,379,,
16.01.2018 19:00 - 16.01.2018 20:00,2018,1,16,20,3,3,37882,0.931,64,0,11536,11536,0,0.718,0.718,0.011,380,,
16.01.2018 20:00 - 16.01.2018 21:00,2018,1,16,21,3,3,38338,0.942,35,0,11547,11547,0,0.719,0.719,0.006,381,,
16.01.2018 21:00 - 16.01.2018 22:00,2018,1,16,22,3,3,37592,0.924,35,0,11430,11430,0,0.712,0.712,0.006,382,,
16.01.2018 22:00 - 16.01.2018 23:00,2018,1,16,23,3,3,34775,0.855,33,0,11485,11485,0,0.715,0.715,0.006,383,,
16.01.2018 23:00 - 17.01.2018 00:00,2018,1,16,24,3,3,31260,0.768,23,0,11524,11524,0,0.717,0.717,0.004,384,,
